"","gene","doid"
"736","HGNC:9399","DOID:10762"
"737","HGNC:2707","DOID:8805"
"738","HGNC:2707","DOID:8805"
"739","HGNC:11936","DOID:127"
"740","HGNC:11935","DOID:0060903"
"741","HGNC:5981","DOID:2377"
"742","HGNC:10801","DOID:11394"
"743","HGNC:10801","DOID:11394"
"744","HGNC:3765","DOID:0080630"
"745","HGNC:11769","DOID:9256"
"746","HGNC:31542","DOID:9256"
"747","HGNC:31542","DOID:9256"
"748","HGNC:31542","DOID:9256"
"749","HGNC:18039","DOID:3070"
"750","HGNC:9801","DOID:9256"
"751","HGNC:9801","DOID:9256"
"752","HGNC:1043","DOID:9352"
"753","HGNC:1884","DOID:5733"
"754","HGNC:9605","DOID:3068"
"755","HGNC:10625","DOID:8534"
"756","HGNC:6323","DOID:7596"
"757","HGNC:8803","DOID:4440"
"758","HGNC:9346","DOID:684"
"759","HGNC:1337","DOID:9256"
"760","HGNC:1663","DOID:10223"
"761","HGNC:10632","DOID:9743"
"762","HGNC:380","DOID:1612"
"763","HGNC:30092","DOID:9352"
"764","HGNC:30092","DOID:9352"
"765","HGNC:320","DOID:3008"
"766","HGNC:7166","DOID:8991"
"767","HGNC:3774","DOID:824"
"768","HGNC:8824","DOID:9744"
"769","HGNC:9847","DOID:12930"
"770","HGNC:2095","DOID:4449"
"771","HGNC:6015","DOID:2957"
"772","HGNC:10782","DOID:0060041"
"773","HGNC:1693","DOID:3965"
"774","HGNC:6014","DOID:4481"
"775","HGNC:6014","DOID:4481"
"776","HGNC:6014","DOID:4481"
"777","HGNC:6001","DOID:0050127"
"778","HGNC:3349","DOID:3393"
"779","HGNC:31542","DOID:10534"
"780","HGNC:31542","DOID:10534"
"781","HGNC:31542","DOID:10534"
"782","HGNC:9955","DOID:1793"
"783","HGNC:5438","DOID:11506"
"784","HGNC:16953","DOID:7693"
"785","HGNC:16713","DOID:4448"
"786","HGNC:17027","DOID:3748"
"787","HGNC:1736","DOID:1793"
"788","HGNC:837","DOID:10652"
"789","HGNC:4893","DOID:3393"
"790","HGNC:11730","DOID:10283"
"791","HGNC:4601","DOID:14330"
"792","HGNC:3535","DOID:10923"
"793","HGNC:31648","DOID:684"
"794","HGNC:31648","DOID:684"
"795","HGNC:2303","DOID:11981"
"796","HGNC:9605","DOID:1485"
"797","HGNC:9204","DOID:3393"
"798","HGNC:795","DOID:9655"
"799","HGNC:795","DOID:9655"
"800","HGNC:6307","DOID:5082"
"801","HGNC:3541","DOID:11713"
"802","HGNC:3541","DOID:11713"
"803","HGNC:31501","DOID:9352"
"804","HGNC:11766","DOID:1270"
"805","HGNC:6106","DOID:106"
"806","HGNC:1787","DOID:5603"
"807","HGNC:1119","DOID:10534"
"808","HGNC:4982","DOID:4440"
"809","HGNC:11821","DOID:9744"
"810","HGNC:11851","DOID:3265"
"811","HGNC:3115","DOID:10283"
"812","HGNC:3115","DOID:10283"
"813","HGNC:3115","DOID:10283"
"814","HGNC:1748","DOID:3457"
"815","HGNC:983","DOID:1168"
"816","HGNC:2730","DOID:1612"
"817","HGNC:727","DOID:1793"
"818","HGNC:727","DOID:1793"
"819","HGNC:6192","DOID:684"
"820","HGNC:6192","DOID:684"
"821","HGNC:11850","DOID:11204"
"822","HGNC:7562","DOID:2043"
"823","HGNC:3229","DOID:0050881"
"824","HGNC:6563","DOID:5082"
"825","HGNC:483","DOID:7148"
"826","HGNC:320","DOID:10283"
"827","HGNC:11179","DOID:1793"
"828","HGNC:8941","DOID:10763"
"829","HGNC:31577","DOID:10283"
"830","HGNC:381","DOID:10534"
"831","HGNC:2367","DOID:2841"
"832","HGNC:15633","DOID:11166"
"833","HGNC:2367","DOID:9463"
"834","HGNC:11140","DOID:10652"
"835","HGNC:4623","DOID:13328"
"836","HGNC:10780","DOID:8552"
"837","HGNC:6018","DOID:0050685"
"838","HGNC:2514","DOID:0111535"
"839","HGNC:11110","DOID:4928"
"840","HGNC:11110","DOID:4928"
"841","HGNC:11110","DOID:4928"
"842","HGNC:6430","DOID:0080547"
"843","HGNC:6430","DOID:0080547"
"844","HGNC:6430","DOID:0080547"
"845","HGNC:6430","DOID:0080547"
"846","HGNC:6430","DOID:0080547"
"847","HGNC:6973","DOID:1697"
"848","HGNC:31542","DOID:0050866"
"849","HGNC:31542","DOID:0050866"
"850","HGNC:31542","DOID:0050866"
"851","HGNC:6025","DOID:3748"
"852","HGNC:483","DOID:2394"
"853","HGNC:1511","DOID:10534"
"854","HGNC:1511","DOID:10534"
"855","HGNC:4910","DOID:10964"
"856","HGNC:6196","DOID:1712"
"857","HGNC:2452","DOID:10652"
"858","HGNC:2452","DOID:10652"
"859","HGNC:7637","DOID:687"
"860","HGNC:3349","DOID:4467"
"861","HGNC:3349","DOID:4467"
"862","HGNC:11364","DOID:8991"
"863","HGNC:11364","DOID:8991"
"864","HGNC:9955","DOID:4450"
"865","HGNC:9868","DOID:0080208"
"866","HGNC:992","DOID:74"
"867","HGNC:3415","DOID:2355"
"868","HGNC:3415","DOID:2355"
"869","HGNC:24241","DOID:4451"
"870","HGNC:25941","DOID:0050866"
"871","HGNC:9336","DOID:3910"
"872","HGNC:959","DOID:10534"
"873","HGNC:8893","DOID:9970"
"874","HGNC:8893","DOID:9970"
"875","HGNC:11919","DOID:783"
"876","HGNC:4623","DOID:0111363"
"877","HGNC:5464","DOID:11984"
"878","HGNC:11621","DOID:4471"
"879","HGNC:13633","DOID:9352"
"880","HGNC:13633","DOID:9352"
"881","HGNC:13633","DOID:9352"
"882","HGNC:10615","DOID:3083"
"883","HGNC:6014","DOID:9790"
"884","HGNC:18788","DOID:1883"
"885","HGNC:18788","DOID:1883"
"886","HGNC:576","DOID:14330"
"887","HGNC:31508","DOID:219"
"888","HGNC:7176","DOID:4250"
"889","HGNC:4845","DOID:3328"
"890","HGNC:2367","DOID:1612"
"891","HGNC:11920","DOID:2043"
"892","HGNC:10803","DOID:850"
"893","HGNC:13575","DOID:1909"
"894","HGNC:436","DOID:6432"
"895","HGNC:5992","DOID:841"
"896","HGNC:9232","DOID:1485"
"897","HGNC:9604","DOID:2394"
"898","HGNC:9053","DOID:8778"
"899","HGNC:3763","DOID:4450"
"900","HGNC:3763","DOID:4450"
"901","HGNC:6667","DOID:7148"
"902","HGNC:3619","DOID:7148"
"903","HGNC:5469","DOID:1612"
"904","HGNC:6470","DOID:0050771"
"905","HGNC:404","DOID:684"
"906","HGNC:404","DOID:684"
"907","HGNC:5465","DOID:10873"
"908","HGNC:5464","DOID:8725"
"909","HGNC:785","DOID:10283"
"910","HGNC:785","DOID:10283"
"911","HGNC:3401","DOID:3908"
"912","HGNC:393","DOID:3069"
"913","HGNC:6307","DOID:2526"
"914","HGNC:5438","DOID:2945"
"915","HGNC:5438","DOID:2945"
"916","HGNC:5438","DOID:2945"
"917","HGNC:5438","DOID:2945"
"918","HGNC:5438","DOID:2945"
"919","HGNC:14107","DOID:3717"
"920","HGNC:3527","DOID:3008"
"921","HGNC:7656","DOID:0050933"
"922","HGNC:15924","DOID:2156"
"923","HGNC:7861","DOID:4450"
"924","HGNC:10623","DOID:4483"
"925","HGNC:1037","DOID:12662"
"926","HGNC:7155","DOID:11054"
"927","HGNC:14310","DOID:3070"
"928","HGNC:31605","DOID:684"
"929","HGNC:2367","DOID:6039"
"930","HGNC:1331","DOID:3083"
"931","HGNC:9801","DOID:234"
"932","HGNC:6551","DOID:8634"
"933","HGNC:6839","DOID:12217"
"934","HGNC:3430","DOID:4450"
"935","HGNC:4558","DOID:12858"
"936","HGNC:1582","DOID:3587"
"937","HGNC:10647","DOID:6432"
"938","HGNC:10647","DOID:6432"
"939","HGNC:31777","DOID:684"
"940","HGNC:1784","DOID:0060224"
"941","HGNC:16665","DOID:11981"
"942","HGNC:16665","DOID:11981"
"943","HGNC:1960","DOID:10652"
"944","HGNC:25657","DOID:684"
"945","HGNC:25657","DOID:684"
"946","HGNC:6018","DOID:3083"
"947","HGNC:18062","DOID:0080208"
"948","HGNC:11653","DOID:9952"
"949","HGNC:31645","DOID:684"
"950","HGNC:31645","DOID:684"
"951","HGNC:9052","DOID:1612"
"952","HGNC:30064","DOID:8778"
"953","HGNC:895","DOID:10762"
"954","HGNC:5992","DOID:0050127"
"955","HGNC:10638","DOID:3083"
"956","HGNC:1552","DOID:0050866"
"957","HGNC:11727","DOID:1909"
"958","HGNC:10630","DOID:9146"
"959","HGNC:5992","DOID:552"
"960","HGNC:602","DOID:5419"
"961","HGNC:1653","DOID:7148"
"962","HGNC:375","DOID:10652"
"963","HGNC:6877","DOID:2871"
"964","HGNC:6877","DOID:2871"
"965","HGNC:1604","DOID:3083"
"966","HGNC:11138","DOID:8725"
"967","HGNC:8800","DOID:6432"
"968","HGNC:19157","DOID:418"
"969","HGNC:6018","DOID:4947"
"970","HGNC:6018","DOID:4947"
"971","HGNC:11821","DOID:4450"
"972","HGNC:11821","DOID:4450"
"973","HGNC:886","DOID:1909"
"974","HGNC:10630","DOID:417"
"975","HGNC:2529","DOID:10652"
"976","HGNC:8023","DOID:13406"
"977","HGNC:8023","DOID:13406"
"978","HGNC:483","DOID:0060074"
"979","HGNC:8583","DOID:1612"
"980","HGNC:330","DOID:9970"
"981","HGNC:1437","DOID:0080600"
"982","HGNC:1437","DOID:0080600"
"983","HGNC:1437","DOID:0080600"
"984","HGNC:1437","DOID:0080600"
"985","HGNC:1784","DOID:0050866"
"986","HGNC:1784","DOID:0050866"
"987","HGNC:7967","DOID:12236"
"988","HGNC:4270","DOID:9970"
"989","HGNC:19986","DOID:12858"
"990","HGNC:5464","DOID:8893"
"991","HGNC:1773","DOID:3070"
"992","HGNC:9958","DOID:9970"
"993","HGNC:3236","DOID:11054"
"994","HGNC:3236","DOID:11054"
"995","HGNC:1527","DOID:6432"
"996","HGNC:5438","DOID:13241"
"997","HGNC:5438","DOID:13241"
"998","HGNC:5464","DOID:3407"
"999","HGNC:4567","DOID:5517"
"1000","HGNC:8804","DOID:3459"
"1001","HGNC:9298","DOID:10652"
"1002","HGNC:5438","DOID:289"
"1003","HGNC:6018","DOID:10964"
"1004","HGNC:6018","DOID:10964"
"1005","HGNC:3025","DOID:0060040"
"1006","HGNC:11006","DOID:5577"
"1007","HGNC:11006","DOID:5577"
"1008","HGNC:1043","DOID:783"
"1009","HGNC:3113","DOID:8552"
"1010","HGNC:6922","DOID:13450"
"1011","HGNC:31622","DOID:14330"
"1012","HGNC:31604","DOID:684"
"1013","HGNC:31604","DOID:684"
"1014","HGNC:31604","DOID:684"
"1015","HGNC:31604","DOID:684"
"1016","HGNC:31604","DOID:684"
"1017","HGNC:533","DOID:3008"
"1018","HGNC:533","DOID:3008"
"1019","HGNC:6107","DOID:9352"
"1020","HGNC:5013","DOID:10923"
"1021","HGNC:9052","DOID:8337"
"1022","HGNC:11935","DOID:3393"
"1023","HGNC:11935","DOID:3393"
"1024","HGNC:10618","DOID:418"
"1025","HGNC:10618","DOID:418"
"1026","HGNC:10618","DOID:418"
"1027","HGNC:5031","DOID:3908"
"1028","HGNC:15980","DOID:1612"
"1029","HGNC:2767","DOID:874"
"1030","HGNC:7688","DOID:10652"
"1031","HGNC:9858","DOID:1312"
"1032","HGNC:7159","DOID:11054"
"1033","HGNC:3544","DOID:9970"
"1034","HGNC:3544","DOID:9970"
"1035","HGNC:7808","DOID:12143"
"1036","HGNC:11936","DOID:4928"
"1037","HGNC:3430","DOID:5520"
"1038","HGNC:1557","DOID:8161"
"1039","HGNC:317","DOID:684"
"1040","HGNC:317","DOID:684"
"1041","HGNC:317","DOID:684"
"1042","HGNC:317","DOID:684"
"1043","HGNC:7133","DOID:0050866"
"1044","HGNC:14063","DOID:9970"
"1045","HGNC:2976","DOID:10283"
"1046","HGNC:7176","DOID:1749"
"1047","HGNC:7176","DOID:1749"
"1048","HGNC:7176","DOID:1749"
"1049","HGNC:7940","DOID:13378"
"1050","HGNC:21575","DOID:9352"
"1051","HGNC:4553","DOID:5844"
"1052","HGNC:6693","DOID:684"
"1053","HGNC:9204","DOID:8947"
"1054","HGNC:9605","DOID:8719"
"1055","HGNC:11935","DOID:824"
"1056","HGNC:9452","DOID:12365"
"1057","HGNC:6205","DOID:3121"
"1058","HGNC:4910","DOID:2154"
"1059","HGNC:3431","DOID:2671"
"1060","HGNC:3431","DOID:2671"
"1061","HGNC:18363","DOID:2841"
"1062","HGNC:18363","DOID:2841"
"1063","HGNC:9605","DOID:2154"
"1064","HGNC:17635","DOID:10534"
"1065","HGNC:17635","DOID:10534"
"1066","HGNC:5986","DOID:5082"
"1067","HGNC:5986","DOID:5082"
"1068","HGNC:5992","DOID:13378"
"1069","HGNC:1663","DOID:9352"
"1070","HGNC:1663","DOID:9352"
"1071","HGNC:10638","DOID:2799"
"1072","HGNC:13718","DOID:3744"
"1073","HGNC:11148","DOID:4608"
"1074","HGNC:9240","DOID:9744"
"1075","HGNC:31603","DOID:684"
"1076","HGNC:31603","DOID:684"
"1077","HGNC:31603","DOID:684"
"1078","HGNC:31603","DOID:684"
"1079","HGNC:399","DOID:0080600"
"1080","HGNC:399","DOID:0080600"
"1081","HGNC:4265","DOID:2394"
"1082","HGNC:4265","DOID:2394"
"1083","HGNC:1631","DOID:4325"
"1084","HGNC:1100","DOID:3908"
"1085","HGNC:1100","DOID:3908"
"1086","HGNC:352","DOID:3454"
"1087","HGNC:7884","DOID:1380"
"1088","HGNC:4552","DOID:9452"
"1089","HGNC:10721","DOID:8805"
"1090","HGNC:7508","DOID:1485"
"1091","HGNC:3176","DOID:8252"
"1092","HGNC:6307","DOID:2671"
"1093","HGNC:6307","DOID:2671"
"1094","HGNC:3430","DOID:14330"
"1095","HGNC:7876","DOID:3319"
"1096","HGNC:6018","DOID:1793"
"1097","HGNC:6018","DOID:1793"
"1098","HGNC:15767","DOID:9119"
"1099","HGNC:9362","DOID:1725"
"1100","HGNC:9052","DOID:0050127"
"1101","HGNC:1592","DOID:684"
"1102","HGNC:1592","DOID:684"
"1103","HGNC:7515","DOID:1679"
"1104","HGNC:30092","DOID:6432"
"1105","HGNC:17635","DOID:399"
"1106","HGNC:4687","DOID:10652"
"1107","HGNC:6307","DOID:6039"
"1108","HGNC:7173","DOID:418"
"1109","HGNC:8803","DOID:1793"
"1110","HGNC:9884","DOID:8991"
"1111","HGNC:7098","DOID:8544"
"1112","HGNC:6667","DOID:8483"
"1113","HGNC:1663","DOID:3429"
"1114","HGNC:10618","DOID:0080600"
"1115","HGNC:10618","DOID:0080600"
"1116","HGNC:10618","DOID:0080600"
"1117","HGNC:10618","DOID:0080600"
"1118","HGNC:10618","DOID:0080600"
"1119","HGNC:9051","DOID:3021"
"1120","HGNC:7873","DOID:4483"
"1121","HGNC:7939","DOID:1073"
"1122","HGNC:8602","DOID:90"
"1123","HGNC:31601","DOID:684"
"1124","HGNC:31601","DOID:684"
"1125","HGNC:31601","DOID:684"
"1126","HGNC:3423","DOID:2841"
"1127","HGNC:3423","DOID:2841"
"1128","HGNC:3423","DOID:2841"
"1129","HGNC:6307","DOID:1909"
"1130","HGNC:6307","DOID:1909"
"1131","HGNC:6025","DOID:321"
"1132","HGNC:4045","DOID:2154"
"1133","HGNC:10500","DOID:12783"
"1134","HGNC:4238","DOID:0070004"
"1135","HGNC:10632","DOID:12236"
"1136","HGNC:21744","DOID:5082"
"1137","HGNC:2367","DOID:12894"
"1138","HGNC:2367","DOID:12894"
"1139","HGNC:19309","DOID:4450"
"1140","HGNC:7517","DOID:1793"
"1141","HGNC:6307","DOID:1115"
"1142","HGNC:11389","DOID:1380"
"1143","HGNC:6169","DOID:332"
"1144","HGNC:5962","DOID:12236"
"1145","HGNC:10780","DOID:633"
"1146","HGNC:31538","DOID:1324"
"1147","HGNC:6018","DOID:526"
"1148","HGNC:11050","DOID:8544"
"1149","HGNC:9236","DOID:3393"
"1150","HGNC:11140","DOID:12217"
"1151","HGNC:936","DOID:1612"
"1152","HGNC:31586","DOID:0080547"
"1153","HGNC:11179","DOID:9352"
"1154","HGNC:3468","DOID:8719"
"1155","HGNC:2726","DOID:2957"
"1156","HGNC:6118","DOID:2945"
"1157","HGNC:7782","DOID:9970"
"1158","HGNC:992","DOID:2154"
"1159","HGNC:6881","DOID:0050861"
"1160","HGNC:6974","DOID:10652"
"1161","HGNC:16657","DOID:10286"
"1162","HGNC:5962","DOID:13025"
"1163","HGNC:616","DOID:2349"
"1164","HGNC:6018","DOID:5425"
"1165","HGNC:11920","DOID:4448"
"1166","HGNC:43","DOID:3748"
"1167","HGNC:6008","DOID:0080600"
"1168","HGNC:6008","DOID:0080600"
"1169","HGNC:6008","DOID:0080600"
"1170","HGNC:5962","DOID:10608"
"1171","HGNC:6526","DOID:1591"
"1172","HGNC:5238","DOID:3070"
"1173","HGNC:16830","DOID:12662"
"1174","HGNC:1100","DOID:10534"
"1175","HGNC:5141","DOID:684"
"1176","HGNC:6770","DOID:2871"
"1177","HGNC:3115","DOID:3907"
"1178","HGNC:10619","DOID:8893"
"1179","HGNC:10619","DOID:8893"
"1180","HGNC:11823","DOID:4362"
"1181","HGNC:6371","DOID:2921"
"1182","HGNC:1509","DOID:10652"
"1183","HGNC:1509","DOID:10652"
"1184","HGNC:14063","DOID:12704"
"1185","HGNC:4555","DOID:9744"
"1186","HGNC:533","DOID:6498"
"1187","HGNC:11848","DOID:3178"
"1188","HGNC:1073","DOID:4450"
"1189","HGNC:6553","DOID:2841"
"1190","HGNC:7876","DOID:2871"
"1191","HGNC:5112","DOID:4362"
"1192","HGNC:7737","DOID:0040089"
"1193","HGNC:11728","DOID:1612"
"1194","HGNC:31496","DOID:3908"
"1195","HGNC:4171","DOID:0111947"
"1196","HGNC:6018","DOID:4449"
"1197","HGNC:4803","DOID:10652"
"1198","HGNC:1479","DOID:10652"
"1199","HGNC:1607","DOID:0060061"
"1200","HGNC:9053","DOID:9471"
"1201","HGNC:6677","DOID:10652"
"1202","HGNC:5472","DOID:7147"
"1203","HGNC:9393","DOID:2871"
"1204","HGNC:2972","DOID:10652"
"1205","HGNC:11920","DOID:83"
"1206","HGNC:10632","DOID:8947"
"1207","HGNC:10632","DOID:8947"
"1208","HGNC:9606","DOID:12466"
"1209","HGNC:4187","DOID:7148"
"1210","HGNC:1069","DOID:10286"
"1211","HGNC:8823","DOID:11612"
"1212","HGNC:4006","DOID:9744"
"1213","HGNC:3688","DOID:10652"
"1214","HGNC:10610","DOID:526"
"1215","HGNC:6018","DOID:8947"
"1216","HGNC:6018","DOID:8947"
"1217","HGNC:1541","DOID:3347"
"1218","HGNC:3025","DOID:5419"
"1219","HGNC:5329","DOID:9352"
"1220","HGNC:5329","DOID:9352"
"1221","HGNC:8590","DOID:2671"
"1222","HGNC:17020","DOID:5052"
"1223","HGNC:7166","DOID:12930"
"1224","HGNC:9052","DOID:3083"
"1225","HGNC:11007","DOID:9351"
"1226","HGNC:6119","DOID:0050745"
"1227","HGNC:7656","DOID:3892"
"1228","HGNC:3647","DOID:13271"
"1229","HGNC:992","DOID:13955"
"1230","HGNC:8568","DOID:2349"
"1231","HGNC:8616","DOID:2154"
"1232","HGNC:3214","DOID:10652"
"1233","HGNC:1033","DOID:9778"
"1234","HGNC:1606","DOID:9744"
"1235","HGNC:10647","DOID:418"
"1236","HGNC:1787","DOID:8991"
"1237","HGNC:1787","DOID:8991"
"1238","HGNC:1787","DOID:8991"
"1239","HGNC:3585","DOID:1612"
"1240","HGNC:4540","DOID:841"
"1241","HGNC:5438","DOID:0080745"
"1242","HGNC:2433","DOID:4450"
"1243","HGNC:10615","DOID:1273"
"1244","HGNC:15598","DOID:6000"
"1245","HGNC:10789","DOID:4467"
"1246","HGNC:2357","DOID:4483"
"1247","HGNC:5046","DOID:0080199"
"1248","HGNC:3218","DOID:684"
"1249","HGNC:2367","DOID:1474"
"1250","HGNC:11935","DOID:12132"
"1251","HGNC:6871","DOID:9970"
"1252","HGNC:1785","DOID:4450"
"1253","HGNC:1785","DOID:4450"
"1254","HGNC:1785","DOID:4450"
"1255","HGNC:30064","DOID:9256"
"1256","HGNC:7166","DOID:127"
"1257","HGNC:1366","DOID:13133"
"1258","HGNC:1029","DOID:783"
"1259","HGNC:10021","DOID:11394"
"1260","HGNC:5998","DOID:2841"
"1261","HGNC:11602","DOID:684"
"1262","HGNC:11602","DOID:684"
"1263","HGNC:11602","DOID:684"
"1264","HGNC:11602","DOID:684"
"1265","HGNC:914","DOID:9970"
"1266","HGNC:11766","DOID:8924"
"1267","HGNC:11766","DOID:8924"
"1268","HGNC:11766","DOID:8924"
"1269","HGNC:11760","DOID:0050156"
"1270","HGNC:483","DOID:11054"
"1271","HGNC:483","DOID:11054"
"1272","HGNC:637","DOID:9246"
"1273","HGNC:11179","DOID:13241"
"1274","HGNC:4853","DOID:8991"
"1275","HGNC:31501","DOID:14018"
"1276","HGNC:6553","DOID:5016"
"1277","HGNC:3691","DOID:9261"
"1278","HGNC:9829","DOID:0050860"
"1279","HGNC:7562","DOID:0050861"
"1280","HGNC:7514","DOID:3910"
"1281","HGNC:11848","DOID:783"
"1282","HGNC:10780","DOID:8991"
"1283","HGNC:31577","DOID:3907"
"1284","HGNC:5973","DOID:9074"
"1285","HGNC:3676","DOID:3459"
"1286","HGNC:856","DOID:0050866"
"1287","HGNC:25941","DOID:9119"
"1288","HGNC:19157","DOID:399"
"1289","HGNC:3023","DOID:5419"
"1290","HGNC:3023","DOID:5419"
"1291","HGNC:4170","DOID:4971"
"1292","HGNC:2973","DOID:10652"
"1293","HGNC:1951","DOID:1470"
"1294","HGNC:11195","DOID:1909"
"1295","HGNC:29136","DOID:1324"
"1296","HGNC:31500","DOID:14330"
"1297","HGNC:7553","DOID:2154"
"1298","HGNC:1604","DOID:12132"
"1299","HGNC:1604","DOID:12132"
"1300","HGNC:15905","DOID:1612"
"1301","HGNC:1773","DOID:7698"
"1302","HGNC:31586","DOID:1380"
"1303","HGNC:5438","DOID:9123"
"1304","HGNC:2475","DOID:6000"
"1305","HGNC:6112","DOID:8893"
"1306","HGNC:9204","DOID:8577"
"1307","HGNC:31542","DOID:8778"
"1308","HGNC:31542","DOID:8778"
"1309","HGNC:31542","DOID:8778"
"1310","HGNC:10634","DOID:2377"
"1311","HGNC:31542","DOID:3498"
"1312","HGNC:9868","DOID:10825"
"1313","HGNC:4566","DOID:2871"
"1314","HGNC:5973","DOID:13276"
"1315","HGNC:8804","DOID:10873"
"1316","HGNC:2514","DOID:2043"
"1317","HGNC:1725","DOID:0110861"
"1318","HGNC:6430","DOID:5082"
"1319","HGNC:11919","DOID:8923"
"1320","HGNC:11274","DOID:12971"
"1321","HGNC:3535","DOID:14735"
"1322","HGNC:317","DOID:4450"
"1323","HGNC:3177","DOID:6432"
"1324","HGNC:1603","DOID:9352"
"1325","HGNC:5112","DOID:10283"
"1326","HGNC:2514","DOID:2154"
"1327","HGNC:6014","DOID:8893"
"1328","HGNC:6922","DOID:552"
"1329","HGNC:6922","DOID:552"
"1330","HGNC:7514","DOID:1793"
"1331","HGNC:7514","DOID:1793"
"1332","HGNC:7514","DOID:1793"
"1333","HGNC:11005","DOID:2154"
"1334","HGNC:2367","DOID:0080600"
"1335","HGNC:2367","DOID:0080600"
"1336","HGNC:2367","DOID:0080600"
"1337","HGNC:2367","DOID:0080600"
"1338","HGNC:2367","DOID:0080600"
"1339","HGNC:2367","DOID:0080600"
"1340","HGNC:2367","DOID:0080600"
"1341","HGNC:2367","DOID:0080600"
"1342","HGNC:2367","DOID:0080600"
"1343","HGNC:2367","DOID:0080600"
"1344","HGNC:2367","DOID:0080600"
"1345","HGNC:4421","DOID:0060643"
"1346","HGNC:11283","DOID:3907"
"1347","HGNC:7670","DOID:3459"
"1348","HGNC:1785","DOID:2154"
"1349","HGNC:13633","DOID:5082"
"1350","HGNC:9402","DOID:3525"
"1351","HGNC:5035","DOID:4362"
"1352","HGNC:1606","DOID:4166"
"1353","HGNC:11936","DOID:9744"
"1354","HGNC:11936","DOID:9744"
"1355","HGNC:6770","DOID:0080199"
"1356","HGNC:11766","DOID:4947"
"1357","HGNC:7159","DOID:4001"
"1358","HGNC:7029","DOID:684"
"1359","HGNC:9955","DOID:0060322"
"1360","HGNC:6018","DOID:0080600"
"1361","HGNC:6018","DOID:0080600"
"1362","HGNC:6018","DOID:0080600"
"1363","HGNC:6018","DOID:0080600"
"1364","HGNC:6018","DOID:0080600"
"1365","HGNC:6018","DOID:0080600"
"1366","HGNC:6018","DOID:0080600"
"1367","HGNC:6018","DOID:0080600"
"1368","HGNC:6018","DOID:0080600"
"1369","HGNC:6018","DOID:0080600"
"1370","HGNC:6018","DOID:0080600"
"1371","HGNC:6018","DOID:0080600"
"1372","HGNC:6018","DOID:0080600"
"1373","HGNC:6018","DOID:0080600"
"1374","HGNC:9955","DOID:9970"
"1375","HGNC:11919","DOID:0050169"
"1376","HGNC:3238","DOID:9675"
"1377","HGNC:10721","DOID:3083"
"1378","HGNC:8823","DOID:2945"
"1379","HGNC:13633","DOID:2755"
"1380","HGNC:7176","DOID:3068"
"1381","HGNC:1582","DOID:3070"
"1382","HGNC:7881","DOID:4947"
"1383","HGNC:8893","DOID:5082"
"1384","HGNC:2197","DOID:418"
"1385","HGNC:9605","DOID:9206"
"1386","HGNC:9605","DOID:9206"
"1387","HGNC:993","DOID:9538"
"1388","HGNC:600","DOID:687"
"1389","HGNC:11255","DOID:0111535"
"1390","HGNC:6011","DOID:10652"
"1391","HGNC:6011","DOID:10652"
"1392","HGNC:3236","DOID:3083"
"1393","HGNC:484","DOID:2671"
"1394","HGNC:10621","DOID:2841"
"1395","HGNC:3212","DOID:11054"
"1396","HGNC:1604","DOID:841"
"1397","HGNC:14310","DOID:9119"
"1398","HGNC:11920","DOID:9744"
"1399","HGNC:11730","DOID:9261"
"1400","HGNC:9611","DOID:5409"
